packet,recv_time_epoch,send_time_epoch,recv_time_iso,send_time_iso,processing_time_us,packet_size_bytes,from_ip,from_port
404,1769523422.043897390,1769523422.043949366,2026-01-27T16:17:02.043897,2026-01-27T16:17:02.043949,51.98,64,192.168.10.20,54103
405,1769523422.047346592,1769523422.047397852,2026-01-27T16:17:02.047347,2026-01-27T16:17:02.047398,51.26,64,192.168.10.20,54103
406,1769523422.050765753,1769523422.050822496,2026-01-27T16:17:02.050766,2026-01-27T16:17:02.050822,56.74,64,192.168.10.20,54103
407,1769523422.054147243,1769523422.054194927,2026-01-27T16:17:02.054147,2026-01-27T16:17:02.054195,47.68,64,192.168.10.20,54103
408,1769523422.057555437,1769523422.057603836,2026-01-27T16:17:02.057555,2026-01-27T16:17:02.057604,48.40,64,192.168.10.20,54103
409,1769523422.061044216,1769523422.061104059,2026-01-27T16:17:02.061044,2026-01-27T16:17:02.061104,59.84,64,192.168.10.20,54103
410,1769523422.064748526,1769523422.064805031,2026-01-27T16:17:02.064749,2026-01-27T16:17:02.064805,56.51,64,192.168.10.20,54103
411,1769523422.068371296,1769523422.068422556,2026-01-27T16:17:02.068371,2026-01-27T16:17:02.068423,51.26,64,192.168.10.20,54103
412,1769523422.071985960,1769523422.072036266,2026-01-27T16:17:02.071986,2026-01-27T16:17:02.072036,50.31,64,192.168.10.20,54103
413,1769523422.075505972,1769523422.075557232,2026-01-27T16:17:02.075506,2026-01-27T16:17:02.075557,51.26,64,192.168.10.20,54103
414,1769523422.078972816,1769523422.079031229,2026-01-27T16:17:02.078973,2026-01-27T16:17:02.079031,58.41,64,192.168.10.20,54103
415,1769523422.082415581,1769523422.082477093,2026-01-27T16:17:02.082416,2026-01-27T16:17:02.082477,61.51,64,192.168.10.20,54103
416,1769523422.085802078,1769523422.085859776,2026-01-27T16:17:02.085802,2026-01-27T16:17:02.085860,57.70,64,192.168.10.20,54103
417,1769523422.089241743,1769523422.089293480,2026-01-27T16:17:02.089242,2026-01-27T16:17:02.089293,51.74,64,192.168.10.20,54103
418,1769523422.092700958,1769523422.092763186,2026-01-27T16:17:02.092701,2026-01-27T16:17:02.092763,62.23,64,192.168.10.20,54103
419,1769523422.096273184,1769523422.096322775,2026-01-27T16:17:02.096273,2026-01-27T16:17:02.096323,49.59,64,192.168.10.20,54103
420,1769523422.099778414,1769523422.099832058,2026-01-27T16:17:02.099778,2026-01-27T16:17:02.099832,53.64,64,192.168.10.20,54103
421,1769523422.103381157,1769523422.103432178,2026-01-27T16:17:02.103381,2026-01-27T16:17:02.103432,51.02,64,192.168.10.20,54103
422,1769523422.107005596,1769523422.107054710,2026-01-27T16:17:02.107006,2026-01-27T16:17:02.107055,49.11,64,192.168.10.20,54103
423,1769523422.110458612,1769523422.110510588,2026-01-27T16:17:02.110459,2026-01-27T16:17:02.110511,51.98,64,192.168.10.20,54103
424,1769523422.113880634,1769523422.113932371,2026-01-27T16:17:02.113881,2026-01-27T16:17:02.113932,51.74,64,192.168.10.20,54103
425,1769523422.117255449,1769523422.117310047,2026-01-27T16:17:02.117255,2026-01-27T16:17:02.117310,54.60,64,192.168.10.20,54103
426,1769523422.120620728,1769523422.120681047,2026-01-27T16:17:02.120621,2026-01-27T16:17:02.120681,60.32,64,192.168.10.20,54103
427,1769523422.124094248,1769523422.124150038,2026-01-27T16:17:02.124094,2026-01-27T16:17:02.124150,55.79,64,192.168.10.20,54103
428,1769523422.127541065,1769523422.127600908,2026-01-27T16:17:02.127541,2026-01-27T16:17:02.127601,59.84,64,192.168.10.20,54103
429,1769523422.131002665,1769523422.131056786,2026-01-27T16:17:02.131003,2026-01-27T16:17:02.131057,54.12,64,192.168.10.20,54103
430,1769523422.134566069,1769523422.134617329,2026-01-27T16:17:02.134566,2026-01-27T16:17:02.134617,51.26,64,192.168.10.20,54103
431,1769523422.138104916,1769523422.138156891,2026-01-27T16:17:02.138105,2026-01-27T16:17:02.138157,51.98,64,192.168.10.20,54103
432,1769523422.141606569,1769523422.141657829,2026-01-27T16:17:02.141607,2026-01-27T16:17:02.141658,51.26,64,192.168.10.20,54103
433,1769523422.145029545,1769523422.145083427,2026-01-27T16:17:02.145030,2026-01-27T16:17:02.145083,53.88,64,192.168.10.20,54103
434,1769523422.148468256,1769523422.148530006,2026-01-27T16:17:02.148468,2026-01-27T16:17:02.148530,61.75,64,192.168.10.20,54103
435,1769523422.151834726,1769523422.151883364,2026-01-27T16:17:02.151835,2026-01-27T16:17:02.151883,48.64,64,192.168.10.20,54103
436,1769523422.155163765,1769523422.155217171,2026-01-27T16:17:02.155164,2026-01-27T16:17:02.155217,53.41,64,192.168.10.20,54103
437,1769523422.158555746,1769523422.158604383,2026-01-27T16:17:02.158556,2026-01-27T16:17:02.158604,48.64,64,192.168.10.20,54103
438,1769523422.162020683,1769523422.162066936,2026-01-27T16:17:02.162021,2026-01-27T16:17:02.162067,46.25,64,192.168.10.20,54103
439,1769523422.165535212,1769523422.165589094,2026-01-27T16:17:02.165535,2026-01-27T16:17:02.165589,53.88,64,192.168.10.20,54103
440,1769523422.169046640,1769523422.169101715,2026-01-27T16:17:02.169047,2026-01-27T16:17:02.169102,55.07,64,192.168.10.20,54103
441,1769523422.172682047,1769523422.172739029,2026-01-27T16:17:02.172682,2026-01-27T16:17:02.172739,56.98,64,192.168.10.20,54103
442,1769523422.176248312,1769523422.176302910,2026-01-27T16:17:02.176248,2026-01-27T16:17:02.176303,54.60,64,192.168.10.20,54103
443,1769523422.179758549,1769523422.179813385,2026-01-27T16:17:02.179759,2026-01-27T16:17:02.179813,54.84,64,192.168.10.20,54103
444,1769523422.183162451,1769523422.183212280,2026-01-27T16:17:02.183162,2026-01-27T16:17:02.183212,49.83,64,192.168.10.20,54103
445,1769523422.186573744,1769523422.186627388,2026-01-27T16:17:02.186574,2026-01-27T16:17:02.186627,53.64,64,192.168.10.20,54103
446,1769523422.189960003,1769523422.190013409,2026-01-27T16:17:02.189960,2026-01-27T16:17:02.190013,53.41,64,192.168.10.20,54103
447,1769523422.193374872,1769523422.193426371,2026-01-27T16:17:02.193375,2026-01-27T16:17:02.193426,51.50,64,192.168.10.20,54103
448,1769523422.196827888,1769523422.196886301,2026-01-27T16:17:02.196828,2026-01-27T16:17:02.196886,58.41,64,192.168.10.20,54103
449,1769523422.200369120,1769523422.200421333,2026-01-27T16:17:02.200369,2026-01-27T16:17:02.200421,52.21,64,192.168.10.20,54103
450,1769523422.204116821,1769523422.204170465,2026-01-27T16:17:02.204117,2026-01-27T16:17:02.204170,53.64,64,192.168.10.20,54103
451,1769523422.207621336,1769523422.207671642,2026-01-27T16:17:02.207621,2026-01-27T16:17:02.207672,50.31,64,192.168.10.20,54103
452,1769523422.211051702,1769523422.211105108,2026-01-27T16:17:02.211052,2026-01-27T16:17:02.211105,53.41,64,192.168.10.20,54103
453,1769523422.214478016,1769523422.214528561,2026-01-27T16:17:02.214478,2026-01-27T16:17:02.214529,50.54,64,192.168.10.20,54103
454,1769523422.217823982,1769523422.217876196,2026-01-27T16:17:02.217824,2026-01-27T16:17:02.217876,52.21,64,192.168.10.20,54103
455,1769523422.221165657,1769523422.221217871,2026-01-27T16:17:02.221166,2026-01-27T16:17:02.221218,52.21,64,192.168.10.20,54103
456,1769523422.224627256,1769523422.224684954,2026-01-27T16:17:02.224627,2026-01-27T16:17:02.224685,57.70,64,192.168.10.20,54103
457,1769523422.228284121,1769523422.228337526,2026-01-27T16:17:02.228284,2026-01-27T16:17:02.228338,53.41,64,192.168.10.20,54103
458,1769523422.231995344,1769523422.232047796,2026-01-27T16:17:02.231995,2026-01-27T16:17:02.232048,52.45,64,192.168.10.20,54103
459,1769523422.235482693,1769523422.235533237,2026-01-27T16:17:02.235483,2026-01-27T16:17:02.235533,50.54,64,192.168.10.20,54103
460,1769523422.239114761,1769523422.239165068,2026-01-27T16:17:02.239115,2026-01-27T16:17:02.239165,50.31,64,192.168.10.20,54103
461,1769523422.242696285,1769523422.242758751,2026-01-27T16:17:02.242696,2026-01-27T16:17:02.242759,62.47,64,192.168.10.20,54103
462,1769523422.246187210,1769523422.246241570,2026-01-27T16:17:02.246187,2026-01-27T16:17:02.246242,54.36,64,192.168.10.20,54103
463,1769523422.249598503,1769523422.249652147,2026-01-27T16:17:02.249599,2026-01-27T16:17:02.249652,53.64,64,192.168.10.20,54103
464,1769523422.252994299,1769523422.253058910,2026-01-27T16:17:02.252994,2026-01-27T16:17:02.253059,64.61,64,192.168.10.20,54103
465,1769523422.256427765,1769523422.256483793,2026-01-27T16:17:02.256428,2026-01-27T16:17:02.256484,56.03,64,192.168.10.20,54103
466,1769523422.259889603,1769523422.259939432,2026-01-27T16:17:02.259890,2026-01-27T16:17:02.259939,49.83,64,192.168.10.20,54103
467,1769523422.263464928,1769523422.263526917,2026-01-27T16:17:02.263465,2026-01-27T16:17:02.263527,61.99,64,192.168.10.20,54103
468,1769523422.267002821,1769523422.267057896,2026-01-27T16:17:02.267003,2026-01-27T16:17:02.267058,55.07,64,192.168.10.20,54103
469,1769523422.270690918,1769523422.270743132,2026-01-27T16:17:02.270691,2026-01-27T16:17:02.270743,52.21,64,192.168.10.20,54103
470,1769523422.274223089,1769523422.274275064,2026-01-27T16:17:02.274223,2026-01-27T16:17:02.274275,51.98,64,192.168.10.20,54103
471,1769523422.277667284,1769523422.277716637,2026-01-27T16:17:02.277667,2026-01-27T16:17:02.277717,49.35,64,192.168.10.20,54103
472,1769523422.281085968,1769523422.281140566,2026-01-27T16:17:02.281086,2026-01-27T16:17:02.281141,54.60,64,192.168.10.20,54103
473,1769523422.284487486,1769523422.284547329,2026-01-27T16:17:02.284487,2026-01-27T16:17:02.284547,59.84,64,192.168.10.20,54103
474,1769523422.287881374,1769523422.287938595,2026-01-27T16:17:02.287881,2026-01-27T16:17:02.287939,57.22,64,192.168.10.20,54103
475,1769523422.291310549,1769523422.291364670,2026-01-27T16:17:02.291311,2026-01-27T16:17:02.291365,54.12,64,192.168.10.20,54103
476,1769523422.294801712,1769523422.294855118,2026-01-27T16:17:02.294802,2026-01-27T16:17:02.294855,53.41,64,192.168.10.20,54103
477,1769523422.298237801,1769523422.298289776,2026-01-27T16:17:02.298238,2026-01-27T16:17:02.298290,51.98,64,192.168.10.20,54103
478,1769523422.301675081,1769523422.301725864,2026-01-27T16:17:02.301675,2026-01-27T16:17:02.301726,50.78,64,192.168.10.20,54103
479,1769523422.305196762,1769523422.305252075,2026-01-27T16:17:02.305197,2026-01-27T16:17:02.305252,55.31,64,192.168.10.20,54103
480,1769523422.308766127,1769523422.308819294,2026-01-27T16:17:02.308766,2026-01-27T16:17:02.308819,53.17,64,192.168.10.20,54103
481,1769523422.312240601,1769523422.312288761,2026-01-27T16:17:02.312241,2026-01-27T16:17:02.312289,48.16,64,192.168.10.20,54103
482,1769523422.315712929,1769523422.315765142,2026-01-27T16:17:02.315713,2026-01-27T16:17:02.315765,52.21,64,192.168.10.20,54103
483,1769523422.319106102,1769523422.319158554,2026-01-27T16:17:02.319106,2026-01-27T16:17:02.319159,52.45,64,192.168.10.20,54103
484,1769523422.322497129,1769523422.322550058,2026-01-27T16:17:02.322497,2026-01-27T16:17:02.322550,52.93,64,192.168.10.20,54103
485,1769523422.325938940,1769523422.325992823,2026-01-27T16:17:02.325939,2026-01-27T16:17:02.325993,53.88,64,192.168.10.20,54103
486,1769523422.329375982,1769523422.329429150,2026-01-27T16:17:02.329376,2026-01-27T16:17:02.329429,53.17,64,192.168.10.20,54103
487,1769523422.333079100,1769523422.333133459,2026-01-27T16:17:02.333079,2026-01-27T16:17:02.333133,54.36,64,192.168.10.20,54103
488,1769523422.336722612,1769523422.336776495,2026-01-27T16:17:02.336723,2026-01-27T16:17:02.336776,53.88,64,192.168.10.20,54103
489,1769523422.340293884,1769523422.340341330,2026-01-27T16:17:02.340294,2026-01-27T16:17:02.340341,47.45,64,192.168.10.20,54103
490,1769523422.343806505,1769523422.343856096,2026-01-27T16:17:02.343807,2026-01-27T16:17:02.343856,49.59,64,192.168.10.20,54103
491,1769523422.347248793,1769523422.347303391,2026-01-27T16:17:02.347249,2026-01-27T16:17:02.347303,54.60,64,192.168.10.20,54103
492,1769523422.350666523,1769523422.350714684,2026-01-27T16:17:02.350667,2026-01-27T16:17:02.350715,48.16,64,192.168.10.20,54103
493,1769523422.354008675,1769523422.354058027,2026-01-27T16:17:02.354009,2026-01-27T16:17:02.354058,49.35,64,192.168.10.20,54103
494,1769523422.357424021,1769523422.357477427,2026-01-27T16:17:02.357424,2026-01-27T16:17:02.357477,53.41,64,192.168.10.20,54103
495,1769523422.360942125,1769523422.361001015,2026-01-27T16:17:02.360942,2026-01-27T16:17:02.361001,58.89,64,192.168.10.20,54103
496,1769523422.364408255,1769523422.364463329,2026-01-27T16:17:02.364408,2026-01-27T16:17:02.364463,55.07,64,192.168.10.20,54103
497,1769523422.367905140,1769523422.367956877,2026-01-27T16:17:02.367905,2026-01-27T16:17:02.367957,51.74,64,192.168.10.20,54103
498,1769523422.371451378,1769523422.371503830,2026-01-27T16:17:02.371451,2026-01-27T16:17:02.371504,52.45,64,192.168.10.20,54103
499,1769523422.374994516,1769523422.375044107,2026-01-27T16:17:02.374995,2026-01-27T16:17:02.375044,49.59,64,192.168.10.20,54103
500,1769523422.378473043,1769523422.378525019,2026-01-27T16:17:02.378473,2026-01-27T16:17:02.378525,51.98,64,192.168.10.20,54103

STAT,packets_processed,500
STAT,proc_min_us,44.35
STAT,proc_max_us,190.02
STAT,proc_mean_us,56.99
